@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
'ANGELS WITH DIRTY FACES: THE FOOTBALLING HISTORY OF ARGENTINA','JONATHAN WILSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,2,5.0,'AMERICAS','NONE','SPORTS','NONE'
'ACE AGAINST ODDS','SANIA MIRZA','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2016,70,4.1,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'MAKING COMICS: STORYTELLING SECRETS OF COMICS, MANGA AND GRAPHIC NOVELS','SCOTT MCCLOUD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2006,3,5.0,'DESIGN','NONE','COMICS & MANGAS','NONE'
'MICROSOFT OFFICE 2010','BITTU KUMAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2013,29,3.5,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'EASTERN HORIZONS: HITCHHIKING THE SILK ROAD','LEVISON WOOD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2017,2,5.0,'WALKING, HIKING','TREKKING','SPORTS','NONE'
'THE BOOK OF FIVE RINGS: A CLASSIC TEXT ON THE JAPANESE WAY OF THE SWORD (SHAMBHALA LIBRARY)','MIYAMOTO MUSASHI','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JAN',2005,12,4.3,'MARTIAL ARTS (BOOKS)','NONE','SPORTS','NONE'
'LEVERAGE IN DEATH','J. D. ROBB','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2019,9,4.1,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'THE PRINCE OF RISK','CHRISTOPHER REICH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2014,2,4.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE REVENANT - FILM TIE-IN EDITION','MICHAEL PUNKE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2016,16,3.8,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE STORY OF A SHIPWRECKED SAILOR','GABRIEL GARCIA MARQUEZ','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2007,20,4.2,'TRUE ACCOUNTS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'GERONIMO STILTON - SPACEMICE#09 SLURP MONSTER SHOWDOWN','GERONIMO STILTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2017,9,4.1,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'THE BOURNE IDENTITY (JASON BOURNE)','ROBERT LUDLUM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,28,4.2,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'MAKING MOVIES (VINTAGE)','SIDNEY LUMET','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',1996,22,4.3,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'COMMITTED: A LOVE STORY','ELIZABETH GILBERT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2013,9,3.4,'COMICS','NONE','COMICS & MANGAS','NONE'
'WINNING UGLY','BRAD GILBERT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2007,3,5.0,'TENNIS (BOOKS)','NONE','SPORTS','NONE'
'MICHAEL SCHUMACHER','JAMES ALLEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2008,2,5.0,'CAR RACING (BOOKS)','NONE','SPORTS','NONE'
'THE GIRLS','EMMA CLINE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2017,5,3.3,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
"SATOSHI KON'S: OPUS",'SATOSHI KON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2014,4,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'EVEREST: THE WEST RIDGE','THOMAS F. HORNBEIN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2013,1,5.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'ALIAS GRACE','MARGARET ATWOOD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2001,15,4.4,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'JAPANESE KANJI FOR BEGINNERS: (JLPT LEVELS N5 & N4) FIRST STEPS TO LEARN THE BASIC JAPANESE CHARACTERS (INCLUDES CD-ROM)','TIMOTHY G. STOUT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2017,5,4.8,'ALPHABET REFERENCE','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE SCIENTIFIC EDGE: THE INDIAN SCIENTIST FROM VEDIC TO MODERN TIMES','JAYANT V. NARLIKAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2003,16,4.4,'LIBRARY','INFORMATION SCIENCE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'NEW POWER: WHY OUTSIDERS ARE WINNING, INSTITUTIONS ARE FAILING, AND HOW THE REST OF US CAN KEEP UP IN THE AGE OF MASS PARTICIPATION (MY FIRST TOUCH AND FIND)','JEREMY HEIMANS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2018,6,3.5,'POLITICAL STRUCTURE','PROCESSES','COMPUTING','INTERNET & DIGITAL MEDIA'
'MASTERING BLOCKCHAIN: DISTRIBUTED LEDGER TECHNOLOGY, DECENTRALIZATION, AND SMART CONTRACTS EXPLAINED, 2ND EDITION','IMRAN BASHIR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,5,4.0,'PROGRAMMING LANGUAGES (BOOKS)','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
"GABRIEL'S REDEMPTION (GABRIEL'S INFERNO)",'SYLVAIN REYNARD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2013,3,4.6,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'IELTS GENERAL TRAINING PRACTICE TESTS 2018: IELTS GENERAL TRAINING BOOK WITH 140 READING, WRITING, SPEAKING & VOCABULARY TEST PREP QUESTIONS FOR THE IELTS EXAM','IELTS GENERAL TRAINING PRACTICE TESTS',' MOON POINT TEST PREP','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,1,1.0,'TOEFL','NONE','LANGUAGE','LINGUISTICS & WRITING'
'ARTIFICIAL INTELLIGENCE SIMPLIFIED: UNDERSTANDING BASIC CONCEPTS','BINTO GEORGE',' GAIL CARMICHAEL',' SUSAN S MATHAI','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2016,1,5.0,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE JAMES BOND OMNIBUS 003','IAN FLEMING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2012,7,4.8,'CRIME, THRILLER','MYSTERY','COMICS & MANGAS','NONE'
'HOW NOT TO WRITE A SCREENPLAY: 101 COMMON MISTAKES MOST SCREENWRITERS MAKE','DENNY MARTIN FLINN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',1999,1,5.0,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'STIFF UPPER LIP, JEEVES: (JEEVES & WOOSTER)','P.G. WODEHOUSE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,7,4.2,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'WHERE THE CRAWDADS SING','DELIA OWENS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,9,4.0,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'REIMAGINING PAKISTAN: TRANSFORMING A DYSFUNCTIONAL NUCLEAR STATE','HUSAIN HAQQANI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2018,18,4.4,'POLITICS (BOOKS)','NONE','POLITICS','NONE'
'SUPERWORM','JULIA DONALDSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2016,2,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'GURU DUTT: A TRAGEDY IN THREE ACTS','ARUN KHOPKAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2012,14,3.9,'CINEMA','BROADCAST','ARTS','FILM & PHOTOGRAPHY'
'THE INTIMATE ENEMY: LOSS AND RECOVERY OF SELF UNDER COLONIALISM','ASHIS NANDY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2009,5,4.5,'COLONIALISM','IMPERIALISM HISTORY','LANGUAGE','LINGUISTICS & WRITING'
'THE MIDNIGHT LINE (JACK REACHER)','LEE CHILD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2017,62,3.7,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'ACCIDENTAL HEROES','DANIELLE STEEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,11,3.7,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'LEARNING C# BY DEVELOPING GAMES WITH UNITY 5.X -','GREG LUKOSEK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2016,3,4.7,'C# PROGRAMMING','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'WHAT IF?: SERIOUS SCIENTIFIC ANSWERS TO ABSURD HYPOTHETICAL QUESTIONS','RANDALL MUNROE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2014,204,4.4,'PHYSICS (BOOKS)','NONE','HUMOUR','NONE'
'SCOUTING FOR BOYS: ORIGINAL 1908 EDITION','ROBERT S BADEN-POWELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2011,2,4.5,'OUTDOOR SURVIVAL SKILLS (BOOKS)','NONE','SPORTS','NONE'
"BOB WOOLMER'S ART AND SCIENCE OF CRICKET",'BOB WOOLMER','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2008,1,5.0,'CRICKET (BOOKS)','NONE','SPORTS','NONE'
'BEAUTIFUL: 10 (THE BEAUTIFUL SERIES)','CHRISTINA LAUREN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'X-MEN','CHRIS CLAREMONT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2011,3,3.1,'FANTASY, SCIENCE FICTION','HORROR','COMICS & MANGAS','NONE'
'THIS LOVE THAT FEELS RIGHT…','RAVINDER SINGH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2016,421,3.9,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'POLITICAL PHILOSOPHY: A VERY SHORT INTRODUCTION (VERY SHORT INTRODUCTIONS)','MILLER DAVID','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2003,2,5.0,'POLITICAL STRUCTURE','PROCESSES','POLITICS','NONE'
'THE SURRENDER EXPERIMENT (LEAD TITLE)','MICHAEL A. SINGER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2016,29,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MEANT TO BE TOGETHER','FARAAZ KAZI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2018,34,4.7,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
"THE MILLIONAIRE NEXT DOOR: THE SURPRISING SECRETS OF AMERICA'S WEALTHY",'THOMAS J. STANLEY PH.D.',' WILLIAM D. DANKO PH.D.','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2010,32,4.4,'SOCIETY','CULTURE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'UNFINISHED BUSINESS','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2015,2,4.6,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'BUDDHA DOODLES: IMAGINE THE POSSIBILITIES','MOLLY HAHN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2016,13,4.9,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'1066 AND ALL THAT (METHUEN HUMOUR CLASSICS)','W. C. SELLAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',1998,4,4.0,'TEACHING','EDUCATION','HUMOUR','NONE'
'HOW TO DRAW CARTOONS','PETER COUPE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,12,4.0,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'INTRODUCING EVOLUTIONARY PSYCHOLOGY: A GRAPHIC GUIDE','DYLAN EVANS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2010,1,4.0,'BIOLOGY BOOKS','NONE','COMICS & MANGAS','NONE'
'THE CHIMP PARADOX: THE ACCLAIMED MIND MANAGEMENT PROGRAMME TO HELP YOU ACHIEVE SUCCESS, CONFIDENCE AND HAPPINESS','PROF STEVE PETERS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2012,10,4.0,'SPORTS TRAINING','COACHING','SPORTS','NONE'
'ZAYN','ZAYN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2016,161,4.6,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'ENGLISH CLASS 8 DAV (2018-19 SESSION)','FULL MARKS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2018,8,4.2,'LANGUAGE LEARNING','TEACHING','LANGUAGE','LINGUISTICS & WRITING'
'HANDWRITING PRACTICE BOOK 2: KS2, AGES 7-11','CAROL MATCHETT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2011,4,4.7,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'UNDERSTANDING EXPOSURE, FOURTH EDITION','BRYAN PETERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,55,4.5,'COMPUTING, INTERNET','DIGITAL MEDIA','ARTS','FILM & PHOTOGRAPHY'
'THE DARK KNIGHT RISES: THE OFFICIAL NOVELIZATION (MOVIE TIE-IN EDITION)','GREG COX','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JUL',2012,3,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE SOCIOLOGY BOOK (BIG IDEAS)','D.K.','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2015,11,4.9,'THEORY','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE ZEN–TEACHINGS OF MASTER LIN–CHI – A TRANSLATION OF THE LIN–CHI LU','BRIAN WATSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',1999,1,5.0,'WRITING GUIDES (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
"THE FOOTBALL FANATIC'S ESSENTIAL GUIDE: 2018 WORLD CUP SPECIAL",'NOVY KAPADIA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2018,7,3.5,'SOCCER (BOOKS)','NONE','SPORTS','NONE'
'PERCY JACKSON AND THE LIGHTNING THIEF: THE GRAPHIC NOVEL (PERCY JACKSON AND THE OLYMPIANS)','RICK RIORDAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2010,12,4.1,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'THE MIXER: THE STORY OF PREMIER LEAGUE TACTICS, FROM ROUTE ONE TO FALSE NINES','MICHAEL COX','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2018,9,4.8,'SPORTING EVENTS','ORGANISATIONS','SPORTS','NONE'
'IN A DARK, DARK WOOD','RUTH WARE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2016,16,3.5,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'DEAR THEO: THE AUTOBIOGRAPHY OF VINCENT VAN GOGH','IRVING STONE',' JEAN STONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',1995,6,3.9,'ARTS HISTORY, THEORY','CRITICISM','ARTS','FILM & PHOTOGRAPHY'
'THE ELEVENTH INDIAN','GAUTAM MARWAHA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2019,2,5.0,'ACTION','ADVENTURE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'POLITICAL THEORY: AN INTRODUCTION','BHARGAVAL/ACHARYA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2008,36,3.9,'POLITICAL THEORY (BOOKS)','NONE','POLITICS','NONE'
'FIELD MARSHAL K.M.CARIAPPA, OBE: HIS LIFE AND TIMES','C.B. KHANDURI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',1994,1,5.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'NATIONAL CYBER OLYMPIAD - CLASS 6 WITH CD: THEORIES WITH EXAMPLES, MCQS AND SOLUTIONS, PREVIOUS QUESTIONS, MODEL TEST PAPERS','SHRADDHA SINGH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2016,2,2.5,'ENCYCLOPAEDIAS','REFERENCE WORKS','COMPUTING','INTERNET & DIGITAL MEDIA'
'DEJA DEAD: (TEMPERANCE BRENNAN 1)','KATHY REICHS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2012,5,5.0,'RELIGIOUS','SPIRITUAL FICTION','CRIME','THRILLER & MYSTERY'
'THE LEGEND OF ZELDA: ART & ARTIFACTS','NINTENDO','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2017,1,1.0,'ARTS HISTORY, THEORY','CRITICISM','COMICS & MANGAS','NONE'
"THE STUDENT'S SANSKRIT-ENGLISH DICTIONARY: CONTAINING APPENDICES ON SANSKRIT PROSODY AND IMPORTANT LITERARY AND GEOGRAPHICAL NAMES IN THE ANCIENT HIST. OF INDIA",'VAMAN SHIVRAM APTE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2015,8,4.6,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'GANDHI: MY LIFE IS MY MESSAGE','JASON QUINN',' SACHIN NAGAR','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2008,11,4.0,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'RAINBOW SIX (JOHN CLARK NOVEL, A)','TOM CLANCY','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','SEP',1999,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"WIRED FOR STORY: THE WRITER'S GUIDE TO USING BRAIN SCIENCE TO HOOK READERS FROM THE VERY FIRST SENTENCE",'LISA CRON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2012,4,3.8,'WRITING GUIDES (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'WINNING LIKE YUVRAJ: THINK & SUCCEED LIKE SINGH','ALPESH PATEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2018,6,3.9,'BUSINESS DEVELOPMENT','NONE','LANGUAGE','LINGUISTICS & WRITING'
'THOUGHTS ON DESIGN','PAUL RAND','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2014,4,5.0,'DESIGN','NONE','ARTS','FILM & PHOTOGRAPHY'
'THE INFORMAL CONSTITUTION: UNWRITTEN CRITERIA IN SELECTING JUDGES FOR THE SUPREME COURT OF INDIA','ABHINAV CHANDRACHUD','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAY',2014,3,5.0,'GOVERNMENT (BOOKS)','NONE','POLITICS','NONE'
'GEMINI PDA OFFICIAL USER GUIDE','MIKE HALSEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,2,1.0,'COMPUTER HARDWARE','HANDHELD DEVICES','COMPUTING','INTERNET & DIGITAL MEDIA'
'A HISTORY OF THE FIRST WORLD WAR','B. H. LIDDELL HART','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2014,19,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'CORE JAVA - VOL. I - FUNDAMENTALS','CAY S. HORSTMANN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2016,35,4.4,'PROGRAMMING','SOFTWARE DEVELOPMENT','COMPUTING','INTERNET & DIGITAL MEDIA'
'HEAD FIRST JAVA: A BRAIN-FRIENDLY GUIDE, 2ND EDITION (COVERS JAVA 5.0)','KATHY SIERRA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2009,203,4.2,'PROGRAMMING','SOFTWARE DEVELOPMENT','COMPUTING','INTERNET & DIGITAL MEDIA'
'INDIRA: THE LIFE OF INDIRA NEHRU GANDHI','KATHERINE FRANK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2007,40,4.3,'ASIAN HISTORY','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE LYING GAME','RUTH WARE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,3,3.4,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'GREAT PRINCIPLES OF COMPUTING (THE MIT PRESS)','PETER J. DENNING',' CRAIG H. MARTELL',' VINT CERT','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2015,1,4.0,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'SELF LEADERSHIP AND THE ONE MINUTE MANAGER','KEN BLANCHARD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,7,5.0,'BUSINESS DEVELOPMENT','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'AMIT SHAH AND THE MARCH OF BJP','ANIRBAN GANGULY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,4,4.5,'POLITICAL IDEOLOGIES (BOOKS)','NONE','POLITICS','NONE'
'HAVE A NICE DAY: A TALE OF BLOOD AND SWEATSOCKS','MICK FOLEY','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','OCT',2000,2,5.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','HUMOUR','NONE'
"THE DEVIL'S FINANCIAL DICTIONARY",'JASON ZWEIG','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2015,1,3.0,'ENCYCLOPAEDIAS','REFERENCE WORKS','HUMOUR','NONE'
'PAPER TIGER: LAW, BUREAUCRACY AND THE DEVELOPMENTAL STATE IN HIMALAYAN INDIA (CAMBRIDGE STUDIES IN LAW AND SOCIETY)','NAYANIKA MATHUR','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2015,1,5.0,'ANTHROPOLOGY (BOOKS)','NONE','POLITICS','NONE'
'DOING JUSTICE: A PROSECUTOR’S THOUGHTS ON CRIME, PUNISHMENT AND THE RULE OF LAW','PREET BHARARA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,5,4.8,'TRUE ACCOUNTS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'ULTIMATE GUIDE TO FACEBOOK ADVERTISING: HOW TO ACCESS 1 BILLION POTENTIAL CUSTOMERS IN 10 MINUTES (ULTIMATE SERIES)','PERRY MARSHALL',' KEITH KRANCE',' THOMAS MELOCHE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2017,2,4.5,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'SAD CYPRESS (POIROT)','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,29,4.6,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THE LEGO MINDSTORMS EV3 DISCOVERY BOOK, THE (FULL COLOR)','LAURENS VALK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2014,5,4.5,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
'MOLE IN A HOLE (PHONICS READERS)','LESLEY SIMS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'OXFORD COMPACT ENGLISH-ENGLISH-TELUGU DICTIONARY','OXFORD UNIVERSITY PRESS INDIA',' PROF. YADDANAPUDI REDDY SYAMALA','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,12,3.9,'DICTIONARIES','NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE SUSPECT','FIONA BARTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2019,1,5.0,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'PREVENTION OF CYBER CRIMES AND FRAUD MANAGEMENT','INDIAN INSTITUTE OF BANKING AND FINANCE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2017,85,4.1,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'FUTURE CRIMES: INSIDE THE DIGITAL UNDERGROUND AND THE BATTLE FOR OUR CONNECTED WORLD','MARC GOODMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2016,29,4.1,'TRUE ACCOUNTS (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
"WIN BIGLY: PERSUASION IN A WORLD WHERE FACTS DON'T MATTER",'SCOTT ADAMS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2018,5,3.4,'BUSINESS','ECONOMICS','HUMOUR','NONE'
'THE HUBBLE COSMOS','DEVORKIN',' DAVID H.','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2015,1,4.0,'AERONAUTICAL ENGINEERING','NONE','ARTS','FILM & PHOTOGRAPHY'
'FANTASTIC BEASTS: THE CRIMES OF GRINDELWALD – THE ORIGINAL SCREENPLAY (FANTASTIC BEASTS/GRINDELWALD)','J.K. ROWLING','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2018,83,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
