@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
"OVER SEVENTY (EVERYMAN'S LIBRARY P G WODEHOUSE)",'P.G. WODEHOUSE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2014,1,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','HUMOUR','NONE'
'REVOLUTIONARY ROAD (VINTAGE CLASSICS)','RICHARD YATES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2009,7,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'EVIL UNDER THE SUN','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2019,42,4.5,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'KUNG FU PANDA: SNAKE ATTACK! – READ IT YOURSELF WITH LADYBIRD – LEVEL 3','LADYBIRD','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2016,2,4.0,"CHILDREN'S ADVENTURE (BOOKS)",'NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE ART OF PEOPLE','DAVE KERPEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2017,2,2.8,'BUSINESS COMMUNICATION','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'COMPTIA A+ CERTIFICATION ALL-IN-ONE EXAM GUIDE, NINTH EDITION (EXAMS 220-901 & 220-902)','MIKE MEYERS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2016,2,5.0,'COMPUTER HARDWARE','HANDHELD DEVICES','COMPUTING','INTERNET & DIGITAL MEDIA'
'FIFTY SHADES DARKER (FILM TIE-IN)','E.L. JAMES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2017,142,4.2,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"HBR'S 10 MUST READS: ON INNOVATION (HARVARD BUSINESS REVIEW MUST READS)",'HBR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2013,4,3.4,'SPORTS (BOOKS)','NONE','SPORTS','NONE'
'PENGUIN BOOK OF HINDU NAMES FOR BOYS (ANY TIME TEMPTATIONS SERIES)','MANEKA GANDHI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2004,10,2.9,'HINDUISM (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'KHAIYE AUR VAJAN GHATAIYE','RUJUTA DIWEKAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2014,62,3.9,'INDIAN WRITING (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'DAVID BECKHAM: MY SIDE','DAVID BECKHAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2004,3,4.1,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'THE QUINTESSENTIAL QUINTUPLETS 3','NEGI HARUBA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2019,1,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'THRILLS, SKILLS AND MOLEHILLS: THE BEAUTIFUL GAME?','CHRISMD','NONE','NONE','NONE','NONE','NONE','NONE','FLEXIBOUND','NONE',2018,1,5.0,"CHILDREN'S GAMES, TOYS",'ACTIVITIES','SPORTS','NONE'
'UNIVERSAL PRINCIPLES OF DESIGN, REVISED AND UPDATED: 125 WAYS TO ENHANCE USABILITY, INFLUENCE PERCEPTION, INCREASE APPEAL, MAKE BETTER DESIGN DECISIONS, AND TEACH THROUGH DESIGN','WILLIAM LIDWELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2010,15,4.5,'DESIGN','NONE','ARTS','FILM & PHOTOGRAPHY'
'YOGA FOR RUNNERS','LEXIE WILLIAMSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2015,5,5.0,'HEALTHY LIVING','WELLNESS','SPORTS','NONE'
'STILL WILLIAM (JUST WILLIAM SERIES)','RICHMAL CROMPTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2016,6,4.8,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'MORTALITY','CHRISTOPHER HITCHENS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2001,11,4.7,'SOCIETY','CULTURE','HUMOUR','NONE'
'THE DAYS ARE JUST PACKED (A NEW CALVIN AND HOBBES COLLECTION)','BILL WATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',1993,20,4.7,'COMICS','GRAPHIC NOVELS','ARTS','FILM & PHOTOGRAPHY'
'COLOR AT HOME: A YOUNG HOUSE LOVE COLORING BOOK','SHERRY PETERSIK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,4,4.7,'DESIGN','NONE','HUMOUR','NONE'
'THE PIERCING BIBLE: THE DEFINITIVE GUIDE TO SAFE BODY PIERCING','ELAYNE ANGEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2009,1,5.0,'SOCIETY','CULTURE','ARTS','FILM & PHOTOGRAPHY'
'INFERNO (ROBERT LANGDON)','DAN BROWN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2014,839,4.3,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'THE SANJAY STORY','VINOD MEHTA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2015,47,3.9,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'I WROTE THIS FOR YOU','IAIN S. THOMAS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2018,5,3.5,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'ESSENTIAL URDU DICTIONARY: LEARN URDU WITH TEACH YOURSELF','TIMSAL MASUD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2016,1,4.0,'DICTIONARIES','NONE','LANGUAGE','LINGUISTICS & WRITING'
'ELEVEN RINGS','PHIL JACKSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2015,3,4.3,'SPORTS TRAINING','COACHING','SPORTS','NONE'
'POLITICS (PALGRAVE FOUNDATIONS SERIES)','ANDREW HEYWOOD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2013,18,4.4,'GOVERNMENT (BOOKS)','NONE','POLITICS','NONE'
'THE ART OF SPIRITED AWAY','HAYAO MIYAZAKI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2002,1,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'THE 48 LAWS OF POWER (THE ROBERT GREENE COLLECTION)','ROBERT GREENE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2000,165,4.3,'POLITICAL THEORY (BOOKS)','NONE','POLITICS','NONE'
'AISLE BE DAMNED','RISHI PIPARAIYA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2013,30,3.7,'INDUSTRIES','BUSINESS SECTORS','HUMOUR','NONE'
'IELTS PRACTICE TESTS: WITH EXPLANATORY KEY AND CD PACK','PETER MAY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2011,7,3.3,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'TRINITY ROCK & POP 2018 DRUMS GRADE 1','TRINITY COLLEGE LOND','NONE','NONE','NONE','NONE','NONE','NONE','SHEET MUSIC','SEP',2017,5,4.2,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'FLASH BOYS','MICHAEL LEWIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2015,53,4.2,'INVESTMENTS','SECURITIES','POLITICS','NONE'
'THE ADVENTURES OF BLAKE AND MORTIMER: MYSTERY OF THE GREAT PYRAMID, PART 2 V. 3 (THE ADVENTURES OF BLAKE & MORTIMER)','EDGAR P. JACOBS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2008,3,3.7,"CHILDREN'S HISTORICAL FICTION (BOOKS)",'NONE','COMICS & MANGAS','NONE'
'CRADLE TO CRADLE (PATTERNS OF LIFE)','MICHAEL BRAUNGART','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2009,2,4.0,'SUSTAINABLE DEVELOPMENT','NONE','ARTS','FILM & PHOTOGRAPHY'
'PAHARI MASTERS: COURT PAINTERS OF NORTHERN INDIA','B.N. GOSWAMY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2009,1,5.0,'PAINTING TEXTBOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'THE WORLDLY PHILOSOPHERS: THE LIVES, TIMES AND IDEAS OF THE GREAT ECONOMIC THINKERS','ROBERT L. HEILBRONER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',1999,6,4.5,'ECONOMIC THEORY','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE ANATOMY OF STORY: 22 STEPS TO BECOMING A MASTER STORYTELLER','JOHN TRUBY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2008,32,4.3,'WRITING GUIDES (BOOKS)','NONE','HUMOUR','NONE'
"HBR'S 10 MUST READS: ON COMMUNICATION (HARVARD BUSINESS REVIEW MUST READS)",'HBR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2013,10,4.5,'BUSINESS COMMUNICATION','NONE','SPORTS','NONE'
'THE TRAVEL GODS MUST BE CRAZY: WACKY ENCOUNTERS IN EXOTIC LANDS','SUDHA MAHALINGAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,14,4.6,'BUDGET TRAVEL','NONE','HUMOUR','NONE'
'BAD BLOOD: SECRETS AND LIES IN A SILICON VALLEY STARTUP','JOHN CARREYROU','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,77,4.8,'BIOTECHNOLOGY ENGINEERING TEXTBOOKS','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'REFRESHING MANDALA - COLOURING BOOK FOR ADULTS BOOK 4','DREAMLAND PUBLICATIONS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2017,16,4.3,'HANDICRAFTS, DECORATIVE ARTS','CRAFTS','ARTS','FILM & PHOTOGRAPHY'
'IIMA-WHY I AM PAYING MORE: PRICE THEORY AND MARKET STRUCTURES MADE SIMPLE','SATISH Y. DEODHAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2016,33,4.0,'SALES','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'INTERNET OF THINGS: A HANDS-ON APPROACH','ARSHEEP BAHGA',' VIJAY MADISETTI','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2015,35,4.5,'COMPUTING, INTERNET','DIGITAL MEDIA','COMPUTING','INTERNET & DIGITAL MEDIA'
'A TIME TO KILL','JOHN GRISHAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',1992,37,4.2,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE GREAT HIMALAYAN NATIONAL PARK','SANJEEVA PANDEY & ANTHONY J GASTON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2018,3,4.6,'ILLUSTRATED TRAVEL BOOKS (BOOKS)','NONE','ACTION & ADVENTURE','NONE'
'MONSTRESS VOLUME 1: AWAKENING','MARJORIE LIU',' SANA TAKEDA','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2016,4,3.7,'COMICS','NONE','COMICS & MANGAS','NONE'
'CCNA ROUTING AND SWITCHING 200-125 OFFICIAL CERT GUIDE LIBRARY','WENDELL ODOM','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2016,6,5.0,'NETWORKS','SYSTEM ADMINISTRATION','COMPUTING','INTERNET & DIGITAL MEDIA'
"THE DEADLY DOZEN: INDIA'S MOST NOTORIOUS SERIAL KILLERS",'ANIRBAN BHATTACHARYA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2019,8,5.0,'TRUE ACCOUNTS (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'HIGH PERFORMANCE MYSQL','SCHWARTZ BARON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2012,10,4.8,'COMPUTING, INTERNET','DIGITAL MEDIA','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE FIRST LADY','JAMES PATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2018,2,4.5,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'GRAY HAT PYTHON – PYTHON PROGRAMMING FOR HACKERS AND REVERSE ENGINEERS','JUSTIN SEITZ','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2009,1,5.0,'PROGRAMMING LANGUAGES (BOOKS)','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'MICROSERVICE ARCHITECTURE: ALIGNING PRINCIPLES, PRACTICES, AND CULTURE','IRAKLI NADAREISHVILI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2016,9,3.9,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
"UNCLE DYNAMITE (EVERYMAN'S LIBRARY P G WODEHOUSE)",'P.G. WODEHOUSE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2006,6,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','HUMOUR','NONE'
'MOONG OVER MICROCHIPS: ADVENTURES OF A TECHIE-TURNED-FARMER','VENKAT IYER','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2018,54,4.6,'AGRICULTURE','FARMING','POLITICS','NONE'
'DEVELOPMENT ADMINISTRATION IN INDIA','ANUPAMA PURI MAHAJAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,1,5.0,'GOVERNMENT (BOOKS)','NONE','POLITICS','NONE'
'CHESS OPENINGS FOR KIDS: FEATURING 50 MIGHTY OPENING SYSTEMS (CHESS FOR SCHOOLS)','GRAHAM BURGESS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2011,2,5.0,"CHILDREN'S CRAFTS, HOBBIES",'PRACTICAL INTERESTS','HUMOUR','NONE'
'THE ARCHIE WEDDING: ARCHIE IN WILL YOU MARRY ME? (THE MARRIED LIFE SERIES)','MICHAEL USLAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2010,6,3.7,'COMICS','MANGAS','HUMOUR','NONE'
'THE POWER OF BABEL: A NATURAL HISTORY OF LANGUAGE','JOHN MCWHORTER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2003,1,4.0,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE BROTHERS KARAMAZOV (PENGUIN CLASSICS)','FYODOR DOSTOYEVSKY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2003,35,4.3,'HISTORICAL FICTION (BOOKS)','NONE','ROMANCE','NONE'
'POIROT’S EARLY CASES','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,13,4.9,'SHORT STORIES (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'CALVIN AND HOBBES VOLUME 2: ONE DAY THE WIND WILL CHANGE: THE CALVIN & HOBBES SERIES','BILL WATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',1992,13,3.8,'COMICS','GRAPHIC NOVELS','HUMOUR','NONE'
'MY DIARRHE','MIRANDA SINGS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2018,1,3.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','HUMOUR','NONE'
'THE MODERN MONK','HINDOL SENGUPTA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2017,28,4.3,'HINDUISM (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'NUTSHELL','IAN MCEWAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2017,7,3.7,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'CHESS MIDDLEGAMES ESSENTIAL KNOWLEDGE (CADOGAN CHESS BOOKS)','IU. AVERBAKH',' K.P. NEAT','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',1996,2,4.5,'SPORTS TRAINING','COACHING','SPORTS','NONE'
'OUT IN THE SUN (KEY WORDS)','LADYBIRD','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2009,2,4.5,'LANGUAGE, LINGUISTICS','WRITING','LANGUAGE','LINGUISTICS & WRITING'
'END GAME: A RICHARD AND JUDY BOOK CLUB PICK 2018 (WILL ROBIE SERIES)','DAVID BALDACCI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,23,3.7,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'MY TRUE ANGEL','MR IRSHAD THALAKALA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,50,4.2,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"LONG WALK TO FREEDOM: ILLUSTRATED CHILDREN'S EDITION (PICTURE BOOK EDITION)",'NELSON MANDELA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2008,2,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'HOW TO STAY ALIVE','BEAR GRYLLS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2018,4,4.7,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'BETTER ENGLISH','NORMAN LEWIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2011,197,4.0,'GRE','NONE','LANGUAGE','LINGUISTICS & WRITING'
'PLUTO: URASAWA X TEZUKA, VOL. 1','NAOKI URASAWA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2009,2,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'WRITING THAT WORKS, 3RD EDITION: HOW TO COMMUNICATE EFFECTIVELY IN BUSINESS','KENNETH ROMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2000,4,3.5,'BUSINESS COMMUNICATION','NONE','LANGUAGE','LINGUISTICS & WRITING'
'BOSSYPANTS','TINA FEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2012,30,4.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','HUMOUR','NONE'
'THE STRANGER I MARRIED (HISTORICAL ROMANCE)','SYLVIA DAY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2012,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'KIDNAPPED (BANTAM CLASSICS)','ROBERT LOUIS STEVENSON','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JAN',1982,26,3.9,'LITERATURE','NONE','CRIME','THRILLER & MYSTERY'
'THE GARDEN OF WORDS','MAKOTO SHINKAI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2014,5,4.7,'MANGAS','NONE','COMICS & MANGAS','NONE'
'THE HUNTING PARTY','LUCY FOLEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2019,3,4.4,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'BAAZ','ANUJA CHAUHAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2017,114,4.2,'ACTION','ADVENTURE','ROMANCE','NONE'
'THE REASON IS YOU','NIKITA SINGH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2019,32,3.7,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'LEARNING ROBOTIC PROCESS AUTOMATION','ALOK MANI TRIPATHI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,12,3.8,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'KEY WORDS 6C: READING WITH SOUNDS','LADYBIRD','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2009,1,5.0,'LANGUAGE, LINGUISTICS','WRITING','LANGUAGE','LINGUISTICS & WRITING'
'EXCEL 2013 BIBLE','JOHN WALKENBACH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2013,46,4.2,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'BADAMI, AIHOLE, PATTADAKAL (JAICO/DECCAN HERITAGE FOUNDATION GUIDEBOOK)','GEORGE MICHELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2014,15,4.7,'TRAVEL (BOOKS)','NONE','ARTS','FILM & PHOTOGRAPHY'
'TEACH YOUR KIDS TO CODE','BRYSON PAYNE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2015,1,5.0,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
"HOW DO YOU LIKE ME NOW?: THE BOOK EVERYONE'S TALKING ABOUT",'HOLLY BOURNE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUN',2018,1,3.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'ONLY LOVE IS REAL: THE STORY OF SOULMATES REUNITED','BRIAN WEISS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',1997,72,4.5,'REINCARNATION','NONE','ROMANCE','NONE'
'TARGET 3 BILLION: INNOVATIVE SOLUTIONS TOWARDS SUSTAINABLE DEVELOPMENT','APJ ABDUL KALAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2011,51,4.8,'PUBLIC POLICY','NONE','POLITICS','NONE'
"WRITTEN IN MY OWN HEART'S BLOOD: A NOVEL (OUTLANDER)",'DIANA GABALDON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2015,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'LETTERS FROM A FATHER TO HIS DAUGHTER','JAWAHARLAL NEHRU','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NONE',2016,161,4.3,"CHILDREN'S REFERENCE (BOOKS)",'NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'SHOOT LIKE SPIELBERG: THE VISUAL SECRETS OF ACTION, WONDER AND EMOTIONAL ADVENTURE','CHRISTOPHER KENWORTHY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2015,3,5.0,'FILM','TELEVISION','ARTS','FILM & PHOTOGRAPHY'
'AROUND THE WORLD IN EIGHTY DAYS (COLLINS CLASSICS)','JULES VERNE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2010,135,4.6,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'BOOK OF HUMOUR','RUSKIN BOND','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2008,26,4.3,'INDIAN WRITING (BOOKS)','NONE','HUMOUR','NONE'
'INSIDER','R.V. RAMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,41,4.6,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'WHAT WE TALK ABOUT WHEN WE TALK ABOUT LOVE: STORIES (VINTAGE CONTEMPORARIES)','RAYMOND CARVER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',1989,1,5.0,'ANTHOLOGIES (BOOKS)','NONE','HUMOUR','NONE'
'ART OF SIN CITY','FRANK MILLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2014,1,3.0,'DESIGN','NONE','ARTS','FILM & PHOTOGRAPHY'
'HOW TO MEMORIZE ANYTHING: THE ULTIMATE HANDBOOK TO ENLIGHTEN AND IMPROVE YOUR MEMORY','ADITI SINGHAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2015,156,4.5,'PERSONAL DEVELOPMENT','SELF-HELP','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE BRAND CUSTODIAN: MY YEARS WITH THE TATAS','MUKUND RAJAN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2019,15,4.3,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'A WORK IN PROGRESS: A MEMOIR','CONNOR FRANTA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2015,77,4.7,'BIOGRAPHIES','AUTOBIOGRAPHIES','HUMOUR','NONE'
'AUTOBIOGRAPHY OF A YOGI','PARAMHANSA YOGANANDA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2017,1416,4.6,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'HAPPY CITY: TRANSFORMING OUR LIVES THROUGH URBAN DESIGN','CHARLES MONTGOMERY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2015,4,4.5,'PUBLIC POLICY','NONE','ACTION & ADVENTURE','NONE'
'SURRENDER TO THE HIGHLANDER (HIGHLAND BRIDES)','LYNSAY SANDS','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JAN',2018,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"BRIDGMAN'S COMPLETE GUIDE TO DRAWING FROM LIFE",'GEORGE B. BRIDGMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2017,3,4.2,'ARTS HISTORY, THEORY','CRITICISM','ARTS','FILM & PHOTOGRAPHY'
'DORK DIARIES: ONCE UPON A DORK','RACHEL RENEE RUSSELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2015,49,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'SWORD ART ONLINE PROGRESSIVE, VOL. 1 (NOVEL)','REKI KAWAHARA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2015,3,4.6,'MANGAS','NONE','COMICS & MANGAS','NONE'
"TOM CLANCY'S TRUE FAITH AND ALLEGIANCE: INSPIRATION FOR THE THRILLING AMAZON PRIME SERIES JACK RYAN",'MARK GREANEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,4,4.5,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'FEAR','DIRK KURBJUWEIT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2018,2,4.5,'TRUE ACCOUNTS (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
